,1,2,3,4,5,6,7,8,9,10,11
M_Xylt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACODA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACt1pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADH16pp,2.550402250660615,4.815944687140137,7.081487123619656,9.34702956009918,11.612571996578701,13.878114433058215,16.143656869537732,18.409199306017264,20.674741742496785,22.940284178976306,25.205826615455823
NADH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADHPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK,4.2021434579340765e-05,8.58988326632647e-05,0.00012977623074829348,0.00017365362883253329,0.00021753102691677307,0.0002614084250015388,0.00030528582308630465,0.00034916322117107044,0.0003930406192537322,0.000436918017338498,0.0004807954154201078
NADN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADPHQR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADS1,0.00021444122220324498,0.0004383536841771058,0.000662266146151569,0.0008861786081249107,0.00111009107009915,0.001334003532074006,0.0015579159940478523,0.0017818284560206894,0.0020057409179962183,0.002229653379969168,0.0024535658419431263
NADTRHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMNPP,2.1010717289689278e-05,4.294941633197116e-05,6.488811537425326e-05,8.682681441653542e-05,0.00010876551345881752,0.00013070421250109952,0.0001526429115433817,0.00017458161058566389,0.00019652030962794595,0.0002184590086702281,0.00024039770771251015
NAt3_1p5pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3pp_copy1,-0.0007300046527377242,-0.0014922514696866034,-0.00225449828663549,-0.0030167451035843793,-0.0037789919205332666,-0.004541238737482148,-0.005303485554431038,-0.0060657323713799284,-0.006827979188328812,-0.007590226005277701,-0.008352472822226585
NAt3_2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3pp_copy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAtex,0.000331837427328635,0.0006783311404538226,0.0010248248535790134,0.0013713185667042055,0.0017178122798293962,0.0020643059929545847,0.0024107997060797766,0.00275729341920497,0.0031037871323301596,0.003450280845455351,0.00379677455858054
NBAHH_ir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCBMPTSabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCBMPTStex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK1,0.049350783048801784,0.1008812454257397,0.15241170780267344,0.20394217017960695,0.25547263255654085,0.30700309493347566,0.35853355731040815,0.41006401968734296,0.4615944820642778,0.5131249444412104,0.5646554068181443
NDPK2,0.04090287298447636,0.08361230588953353,0.12632173879459113,0.1690311716996489,0.2117406046047065,0.25445003750976386,0.2971594704148216,0.33986890331987946,0.38257833622493687,0.4252877691299947,0.4679972020350521
NDPK3,0.012085779146268074,0.02470535170657974,0.03732492426689231,0.04994449682720491,0.06256406938751748,0.07518364194782996,0.08780321450814256,0.10042278706845519,0.11304235962876773,0.12566193218908034,0.13828150474939283
NDPK4,0.001022647199382455,0.002090461725861951,0.003158276252341458,0.004226090778820968,0.005293905305300475,0.006361719831779976,0.007429534358259486,0.008497348884738997,0.009565163411218502,0.010632977937698013,0.011700792464177516
NDPK5,0.0016415682840280553,0.0033556398239997023,0.005069711363971367,0.006783782903943037,0.008497854443914701,0.010211925983886356,0.011925997523858027,0.0136400690638297,0.015354140603801358,0.017068212143773027,0.018782283683744686
NDPK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7,0.0016214997513701904,0.003314616390462886,0.005007733029555599,0.006700849668648317,0.008393966307741032,0.010087082946833734,0.011780199585926455,0.013473316225019173,0.015166432864111882,0.0168595495032046,0.018552666142297305
NDPK8,0.0010179362762233319,0.0020808318118861724,0.003143727347549024,0.004206622883211879,0.005269518418874731,0.006332413954537575,0.0073953094902004315,0.008458205025863287,0.009521100561526137,0.010583996097188993,0.011646891632851838
NFMLDF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFORGLUAH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4tex,1.0028769623790073,2.050048058478092,3.097219154577163,4.144390250676234,5.191561346775308,6.238732442874384,7.285903538973446,8.333074635072524,9.380245731171602,10.427416827270669,11.47458792336975
NH4tpp,1.0028769623790073,2.050048058478092,3.097219154577163,4.144390250676234,5.191561346775308,6.238732442874384,7.285903538973445,8.333074635072524,9.380245731171602,10.427416827270669,11.47458792336975
NI2t3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI2t4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI2tex,0.00026541341078499867,0.0005425493533953487,0.0008196852960057016,0.0010968212386160553,0.0013739571812264083,0.0016510931238367596,0.0019282290664471135,0.0022053650090574674,0.0024825009516678195,0.002759636894278174,0.0030367728368885256
NI2tpp,0.0002654134107849986,0.0005425493533953487,0.0008196852960057015,0.0010968212386160553,0.0013739571812264083,0.0016510931238367594,0.0019282290664471133,0.0022053650090574674,0.0024825009516678195,0.002759636894278174,0.003036772836888525
NI2uabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMTHDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr,0.00021444122220324496,0.0004383536841771058,0.0006622661461515692,0.0008861786081249109,0.00111009107009915,0.0013340035320740062,0.0015579159940478523,0.0017818284560206898,0.0020057409179962183,0.0022296533799691675,0.0024535658419431263
NNDMBRT,2.101071728968928e-05,4.294941633197116e-05,6.488811537425326e-05,8.682681441653542e-05,0.00010876551345881753,0.00013070421250109952,0.0001526429115433817,0.00017458161058566389,0.00019652030962794597,0.00021845900867022814,0.00024039770771251015
NNDPR,0.00021444122220324493,0.00043835368417710575,0.000662266146151569,0.0008861786081249109,0.00111009107009915,0.0013340035320740062,0.0015579159940478523,0.0017818284560206896,0.0020057409179962183,0.002229653379969168,0.0024535658419431263
NO2t2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO3t2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO3abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO3tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODOx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODOy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NONAtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD10pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD11pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD12pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD1pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD2,5.417561633071772e-05,0.00011074401072152219,0.00016731240511309346,0.00022388079950466498,0.00028044919389623625,0.00033701758828780725,0.0003935859826793787,0.00045015437707095023,0.0005067227714625214,0.0005632911658540929,0.0006198595602456639
NTD2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD5pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD6pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD8pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD9pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPTP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NITR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRIR2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2tex,2.049223558145935,3.923952909546517,5.798682260947099,7.673411612347683,9.548140963748267,11.422870315148838,13.297599666549416,15.17232901795001,17.047058369350587,18.921787720751173,20.796517072151744
O2tpp,2.048877611503744,3.9232457368137053,5.797613862123665,7.671981987433628,9.54635011274359,11.420718238053542,13.295086363363499,15.169454488673471,17.04382261398343,18.918190739293394,20.79255886460334
OAADC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAAt2_2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OARGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OARGabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OARGtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBDHc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCAALD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT2i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT,0.03337698480085075,0.06822813311666868,0.10307928143248699,0.13793042974830538,0.1727815780641237,0.20763272637994176,0.2424838746957602,0.2773350230115786,0.31218617132739684,0.34703731964321527,0.3818884679590334
OCDCAtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCDCEAtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCTAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCTDPS,2.1010717289689264e-05,4.294941633197114e-05,6.488811537425323e-05,8.68268144165354e-05,0.00010876551345881753,0.00013070421250109947,0.00015264291154338166,0.00017458161058566383,0.00019652030962794592,0.00021845900867022814,0.0002403977077125101
CTECOAI8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGMEACPD,2.101071728968928e-05,4.294941633197117e-05,6.488811537425328e-05,8.682681441653544e-05,0.00010876551345881756,0.00013070421250109952,0.00015264291154338172,0.00017458161058566394,0.000196520309627946,0.00021845900867022814,0.00024039770771251023
OGMEACPR,2.101071728968928e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653543e-05,0.00010876551345881756,0.00013070421250109952,0.00015264291154338172,0.0001745816105856639,0.00019652030962794597,0.00021845900867022814,0.00024039770771251017
OGMEACPS,2.1010717289689275e-05,4.2949416331971155e-05,6.488811537425328e-05,8.682681441653543e-05,0.00010876551345881756,0.00013070421250109952,0.00015264291154338172,0.0001745816105856639,0.00019652030962794597,0.00021845900867022814,0.00024039770771251017
5HPUDICDC_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHCUDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHPBAT,2.1010717289689278e-05,4.2949416331971155e-05,6.488811537425326e-05,8.682681441653543e-05,0.00010876551345881754,0.0001307042125010995,0.00015264291154338172,0.00017458161058566389,0.00019652030962794595,0.0002184590086702281,0.0002403977077125101
OHPHM,2.101071728968927e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653543e-05,0.00010876551345881757,0.00013070421250109952,0.00015264291154338172,0.0001745816105856639,0.00019652030962794597,0.0002184590086702282,0.00024039770771251017
PANTS,5.417561633072436e-05,0.00011074401072152216,0.00016731240511309343,0.00022388079950466492,0.0002804491938962362,0.00033701758828780714,0.00039358598267937863,0.0004501543770709501,0.0005067227714625212,0.0005632911658540928,0.0006198595602456637
OIVD1r,4.242972191032081e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIVD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIVD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMAHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMBZLM,2.101071728968927e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653543e-05,0.00010876551345881757,0.00013070421250109952,0.00015264291154338172,0.0001745816105856639,0.00019652030962794597,0.0002184590086702282,0.00024039770771251017
OMCDC,0.05924164887677464,0.12109982761272274,0.18295800634867196,0.24481618508462136,0.3066743638205707,0.3685325425565194,0.4303907212924689,0.4922489000284185,0.5541070787643675,0.615965257500317,0.6778234362362658
OMMBLHX,2.1010717289689275e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653542e-05,0.00010876551345881757,0.00013070421250109952,0.00015264291154338172,0.00017458161058566389,0.00019652030962794597,0.0002184590086702282,0.00024039770771251017
OMPDC,0.03124632847444333,0.06387271562370375,0.09649910277296528,0.12912548992222692,0.16175187707148841,0.19437826422074977,0.22700465137001138,0.25963103851927305,0.2922574256685345,0.32488381281779616,0.3575101999670575
OMPHHX,2.1010717289689275e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653544e-05,0.00010876551345881758,0.00013070421250109952,0.00015264291154338174,0.0001745816105856639,0.00019652030962794597,0.0002184590086702282,0.00024039770771251017
OP4ENH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OP4ENH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPHBDC,2.101071728968927e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653542e-05,0.00010876551345881757,0.0001307042125010995,0.00015264291154338172,0.00017458161058566389,0.00019652030962794597,0.00021845900867022817,0.00024039770771251015
OPHHX,2.101071728968927e-05,4.294941633197116e-05,6.488811537425326e-05,8.682681441653543e-05,0.00010876551345881757,0.00013070421250109952,0.00015264291154338172,0.00017458161058566389,0.00019652030962794595,0.00021845900867022817,0.00024039770771251015
OPMEACPD,2.1010717289689278e-05,4.294941633197117e-05,6.488811537425328e-05,8.682681441653544e-05,0.00010876551345881756,0.00013070421250109952,0.00015264291154338172,0.00017458161058566394,0.000196520309627946,0.00021845900867022814,0.00024039770771251023
OPMEACPR,2.1010717289689275e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653543e-05,0.00010876551345881756,0.00013070421250109952,0.00015264291154338172,0.0001745816105856639,0.00019652030962794597,0.00021845900867022814,0.00024039770771251017
OPMEACPS,2.1010717289689278e-05,4.294941633197116e-05,6.488811537425328e-05,8.682681441653543e-05,0.00010876551345881756,0.00013070421250109955,0.00015264291154338172,0.00017458161058566394,0.000196520309627946,0.00021845900867022817,0.0002403977077125102
ORN5O,2.1010717289689278e-05,4.294941633197116e-05,6.488811537425326e-05,8.682681441653542e-05,0.00010876551345881754,0.0001307042125010995,0.0001526429115433817,0.0001745816105856639,0.00019652030962794595,0.00021845900867022814,0.00024039770771251012
ORNCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNDC,0.0031346482700805485,0.006407744759482872,0.00968084124888523,0.012953937738287596,0.016227034227689955,0.01950013071709229,0.02277322720649466,0.02604632369589703,0.029319420185299382,0.03259251667470175,0.03586561316410409
ORNabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OROTt2_2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OROTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPT,-0.031246328474443325,-0.06387271562370375,-0.09649910277296526,-0.1291254899222269,-0.16175187707148841,-0.19437826422074975,-0.22700465137001136,-0.25963103851927305,-0.2922574256685345,-0.32488381281779616,-0.35751019996705746
OSKTabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSKTpp,0.0008193237558346995,0.0016748346386673593,0.0025303455215000287,0.0033858564043327,0.00424136728716537,0.005096878169998032,0.005952389052830706,0.006807899935663377,0.007663410818496044,0.008518921701328716,0.009374432584161381
OXAtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXCOAHDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXDHCOAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXFOtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOADLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOAEL,1.0957544035791966e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXPTNDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXYLt5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXYLt6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O_XYLtppi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O_Xylt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR,0.024805836986678896,0.050707275030858145,0.0766087130750377,0.10251015111921728,0.1284115891633968,0.1543130272075762,0.1802144652517558,0.20611590329593546,0.23201734134011484,0.25791877938429447,0.2838202174284739
PA120abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA160abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA161abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA180abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA181abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACALDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACALtabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACCOAE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACCOAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALDO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALGSKT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPAt4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPT3,0.0024990505174516523,0.005108476765870864,0.0077179030142901055,0.010327329262709354,0.012936755511128594,0.015546181759547818,0.018155608007967068,0.020765034256386313,0.02337446050480555,0.025983886753224803,0.02859331300164403
PAPSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB2abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB2t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB2t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB2tpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC,0.22104179085999673,0.4518463492471717,0.6826509076343462,0.9134554660215214,1.1442600244086971,1.3750645827958763,1.60586914118305,1.8366736995702262,2.0674782579574034,2.2982828163445754,2.5290873747317626
PC11M,2.1010717289689285e-05,4.2949416331971175e-05,6.488811537425329e-05,8.682681441653546e-05,0.00010876551345881757,0.00013070421250109958,0.00015264291154338174,0.00017458161058566394,0.00019652030962794603,0.0002184590086702282,0.0002403977077125102
PC17M,2.1010717289689285e-05,4.2949416331971175e-05,6.488811537425328e-05,8.682681441653546e-05,0.00010876551345881757,0.00013070421250109955,0.00015264291154338174,0.00017458161058566394,0.00019652030962794603,0.00021845900867022817,0.0002403977077125102
PC20M,2.1010717289689285e-05,4.2949416331971175e-05,6.488811537425329e-05,8.682681441653546e-05,0.00010876551345881757,0.00013070421250109958,0.00015264291154338174,0.00017458161058566394,0.00019652030962794603,0.0002184590086702282,0.0002403977077125102
PC6AR,2.1010717289689285e-05,4.294941633197117e-05,6.488811537425328e-05,8.682681441653544e-05,0.00010876551345881757,0.00013070421250109955,0.00015264291154338174,0.0001745816105856639,0.000196520309627946,0.00021845900867022817,0.00024039770771251017
PC6YM,2.1010717289689285e-05,4.2949416331971175e-05,6.488811537425329e-05,8.682681441653546e-05,0.00010876551345881757,0.00013070421250109958,0.00015264291154338174,0.00017458161058566394,0.00019652030962794603,0.0002184590086702282,0.0002403977077125102
PC8XM,2.1010717289689288e-05,4.294941633197117e-05,6.488811537425329e-05,8.682681441653544e-05,0.00010876551345881757,0.00013070421250109958,0.00015264291154338174,0.00017458161058566394,0.00019652030962794603,0.0002184590086702282,0.0002403977077125102
PCADYOX,8.570335205258517e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
